node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CRKL	RAF1	9606.ENSP00000346300	9606.ENSP00000401888	0	0	0	0	0.067	0.348	0	0.281	0.524
CRKL	ALK	9606.ENSP00000346300	9606.ENSP00000373700	0	0	0	0	0	0.147	0	0.471	0.53
CRKL	AKT1	9606.ENSP00000346300	9606.ENSP00000451828	0	0	0	0	0.057	0.05	0	0.522	0.535
CRKL	CTNNB1	9606.ENSP00000346300	9606.ENSP00000495360	0	0	0	0	0.074	0	0	0.525	0.541
CRKL	BCL2L11	9606.ENSP00000346300	9606.ENSP00000376943	0	0	0	0	0.042	0	0	0.542	0.542
CRKL	SOCS1	9606.ENSP00000346300	9606.ENSP00000496577	0	0	0	0	0	0.329	0	0.421	0.594
CRKL	RAC1	9606.ENSP00000346300	9606.ENSP00000348461	0	0	0	0	0.07	0	0.5	0.202	0.597
CRKL	IRS2	9606.ENSP00000346300	9606.ENSP00000365016	0	0	0	0	0.049	0.05	0.5	0.223	0.602
CRKL	NTRK1	9606.ENSP00000346300	9606.ENSP00000431418	0	0	0	0	0	0.068	0.5	0.228	0.609
CRKL	HRAS	9606.ENSP00000346300	9606.ENSP00000407586	0	0	0	0	0.057	0	0.5	0.255	0.618
CRKL	NRAS	9606.ENSP00000346300	9606.ENSP00000358548	0	0	0	0	0.097	0	0.5	0.299	0.656
CRKL	JAK2	9606.ENSP00000346300	9606.ENSP00000371067	0	0	0	0	0	0.05	0.5	0.353	0.666
CRKL	BRAF	9606.ENSP00000346300	9606.ENSP00000419060	0	0	0	0	0.06	0.05	0.5	0.354	0.673
CRKL	YES1	9606.ENSP00000346300	9606.ENSP00000462468	0	0	0	0.586	0.044	0.125	0.5	0.44	0.734
CRKL	FGFR2	9606.ENSP00000346300	9606.ENSP00000410294	0	0	0	0	0	0.095	0.65	0.253	0.742
CRKL	SYK	9606.ENSP00000346300	9606.ENSP00000364898	0	0	0	0	0.042	0.298	0.5	0.38	0.764
CRKL	PIK3CB	9606.ENSP00000346300	9606.ENSP00000501150	0	0	0	0	0.049	0.175	0.65	0.317	0.787
CRKL	PIK3CD	9606.ENSP00000346300	9606.ENSP00000366563	0	0	0	0	0.049	0.055	0.65	0.523	0.83
CRKL	FGFR1	9606.ENSP00000346300	9606.ENSP00000393312	0	0	0	0	0	0.328	0.65	0.596	0.896
CRKL	MAP3K1	9606.ENSP00000346300	9606.ENSP00000382423	0	0	0	0	0.042	0	0.9	0.136	0.91
CRKL	MAP2K4	9606.ENSP00000346300	9606.ENSP00000410402	0	0	0	0	0.071	0	0.9	0.246	0.923
CRKL	PTPN11	9606.ENSP00000346300	9606.ENSP00000489597	0	0	0	0.584	0.088	0.654	0	0.781	0.925
CRKL	IGF1R	9606.ENSP00000346300	9606.ENSP00000497069	0	0	0	0	0.042	0.41	0.65	0.696	0.931
CRKL	PIK3R1	9606.ENSP00000346300	9606.ENSP00000428056	0	0	0	0	0.047	0.803	0.65	0.352	0.951
CRKL	SRC	9606.ENSP00000346300	9606.ENSP00000362680	0	0	0	0.585	0.044	0.068	0.9	0.577	0.957
CRKL	ABL1	9606.ENSP00000346300	9606.ENSP00000361423	0	0	0	0.597	0.049	0.887	0.9	0.855	0.998
CRLF2	FLT3	9606.ENSP00000370978	9606.ENSP00000241453	0	0	0	0	0.042	0	0	0.67	0.67
CRLF2	PDGFRB	9606.ENSP00000370978	9606.ENSP00000261799	0	0	0	0	0	0	0	0.448	0.448
CRLF2	ARID5B	9606.ENSP00000370978	9606.ENSP00000279873	0	0	0	0	0	0	0	0.437	0.437
CRLF2	CSF1R	9606.ENSP00000370978	9606.ENSP00000286301	0	0	0	0	0.042	0	0	0.4	0.4
CRLF2	RUNX1	9606.ENSP00000370978	9606.ENSP00000300305	0	0	0	0	0.049	0	0	0.581	0.584
CRLF2	IL7R	9606.ENSP00000370978	9606.ENSP00000306157	0	0	0	0	0.042	0.938	0.9	0.997	0.999
CRLF2	IKZF1	9606.ENSP00000370978	9606.ENSP00000331614	0	0	0	0	0	0	0	0.715	0.715
CRLF2	PAX5	9606.ENSP00000370978	9606.ENSP00000350844	0	0	0	0	0.055	0	0	0.609	0.614
CRLF2	ABL1	9606.ENSP00000370978	9606.ENSP00000361423	0	0	0	0	0	0.071	0	0.66	0.67
CRLF2	GATA3	9606.ENSP00000370978	9606.ENSP00000368632	0	0	0	0	0	0	0	0.447	0.447
CRLF2	CDKN2A	9606.ENSP00000370978	9606.ENSP00000418915	0	0	0	0	0	0	0	0.419	0.418
CRLF2	BTK	9606.ENSP00000370978	9606.ENSP00000483570	0	0	0	0	0	0.093	0	0.46	0.489
CRLF2	KMT2A	9606.ENSP00000370978	9606.ENSP00000436786	0	0	0	0	0	0	0	0.541	0.541
CRLF2	ETV6	9606.ENSP00000370978	9606.ENSP00000379658	0	0	0	0	0.042	0	0	0.693	0.693
CRLF2	IL10	9606.ENSP00000370978	9606.ENSP00000412237	0	0	0	0	0.098	0	0.65	0.365	0.782
CRLF2	JAK3	9606.ENSP00000370978	9606.ENSP00000432511	0	0	0	0	0.049	0.128	0.65	0.512	0.839
CRLF2	JAK1	9606.ENSP00000370978	9606.ENSP00000499900	0	0	0	0	0	0.165	0.65	0.739	0.917
CRLF2	JAK2	9606.ENSP00000370978	9606.ENSP00000371067	0	0	0	0	0	0.154	0.65	0.941	0.981
CSF1R	GNA11	9606.ENSP00000286301	9606.ENSP00000078429	0	0	0	0	0.111	0	0	0.479	0.517
CSF1R	FGF4	9606.ENSP00000286301	9606.ENSP00000168712	0	0	0	0	0	0.168	0.65	0.369	0.8
CSF1R	PIK3R2	9606.ENSP00000286301	9606.ENSP00000222254	0	0	0	0	0.057	0.355	0	0.108	0.41
CSF1R	HGF	9606.ENSP00000286301	9606.ENSP00000222390	0	0	0	0	0.084	0	0.65	0.352	0.774
CSF1R	FLT3	9606.ENSP00000286301	9606.ENSP00000241453	0	0	0	0.783	0.132	0.05	0	0.477	0.531
CSF1R	KRAS	9606.ENSP00000286301	9606.ENSP00000256078	0	0	0	0	0.055	0.071	0.5	0.509	0.755
CSF1R	PDGFRB	9606.ENSP00000286301	9606.ENSP00000261799	0	0	0.096	0.809	0.13	0.365	0	0.227	0.563
CSF1R	KDR	9606.ENSP00000286301	9606.ENSP00000263923	0	0	0	0.719	0.094	0.089	0	0.5	0.551
CSF1R	PIK3CA	9606.ENSP00000286301	9606.ENSP00000263967	0	0	0	0	0.106	0.325	0.5	0.478	0.821
CSF1R	CBL	9606.ENSP00000286301	9606.ENSP00000264033	0	0	0	0	0.056	0.793	0.5	0.676	0.964
CSF1R	TP53	9606.ENSP00000286301	9606.ENSP00000269305	0	0	0	0	0.046	0	0	0.505	0.507
CSF1R	RASA1	9606.ENSP00000286301	9606.ENSP00000274376	0	0	0	0	0.065	0.088	0	0.403	0.446
CSF1R	EGFR	9606.ENSP00000286301	9606.ENSP00000275493	0	0	0	0.573	0	0.101	0	0.677	0.697
CSF1R	ATM	9606.ENSP00000286301	9606.ENSP00000278616	0	0	0	0	0.054	0	0	0.404	0.412
CSF1R	FLT1	9606.ENSP00000286301	9606.ENSP00000282397	0	0	0	0.73	0.117	0.089	0	0.484	0.548
CSF1R	CRLF2	9606.ENSP00000286301	9606.ENSP00000370978	0	0	0	0	0.042	0	0	0.4	0.4
CSF1R	CD276	9606.ENSP00000286301	9606.ENSP00000320084	0	0	0	0	0	0	0	0.4	0.4
CSF1R	EZH2	9606.ENSP00000286301	9606.ENSP00000320147	0	0	0	0	0.055	0	0	0.392	0.4
CSF1R	SMAD4	9606.ENSP00000286301	9606.ENSP00000341551	0	0	0	0	0	0.046	0	0.402	0.405
CSF1R	JUN	9606.ENSP00000286301	9606.ENSP00000360266	0	0	0	0	0.044	0.053	0	0.406	0.415
CSF1R	KIT	9606.ENSP00000286301	9606.ENSP00000288135	0	0	0.064	0.881	0.047	0.292	0	0.193	0.422
CSF1R	CDKN2A	9606.ENSP00000286301	9606.ENSP00000418915	0	0	0	0	0	0	0	0.432	0.432
CSF1R	IDH2	9606.ENSP00000286301	9606.ENSP00000331897	0	0	0	0	0	0	0	0.433	0.433
CSF1R	PIK3CD	9606.ENSP00000286301	9606.ENSP00000366563	0	0	0	0	0.166	0.087	0	0.322	0.439
CSF1R	MITF	9606.ENSP00000286301	9606.ENSP00000391803	0	0	0	0	0.11	0	0	0.397	0.44
CSF1R	FBXW7	9606.ENSP00000286301	9606.ENSP00000474725	0	0	0	0	0.056	0.046	0	0.433	0.444
CSF1R	MYD88	9606.ENSP00000286301	9606.ENSP00000498321	0	0	0	0	0.129	0	0	0.399	0.454
CSF1R	GNAQ	9606.ENSP00000286301	9606.ENSP00000286548	0	0	0	0	0.118	0	0	0.418	0.465
CSF1R	IDH1	9606.ENSP00000286301	9606.ENSP00000390265	0	0	0	0	0.049	0	0	0.46	0.465
CSF1R	IRF4	9606.ENSP00000286301	9606.ENSP00000370343	0	0	0	0	0.112	0.045	0	0.424	0.469
CSF1R	FGFR1	9606.ENSP00000286301	9606.ENSP00000393312	0	0	0	0.696	0.059	0.085	0	0.446	0.481
CSF1R	CTNNB1	9606.ENSP00000286301	9606.ENSP00000495360	0	0	0	0	0.068	0	0	0.47	0.484
CSF1R	GNAS	9606.ENSP00000286301	9606.ENSP00000360141	0	0	0	0	0.062	0	0	0.474	0.485
CSF1R	FGFR2	9606.ENSP00000286301	9606.ENSP00000410294	0	0	0	0.702	0.064	0.085	0	0.452	0.49
CSF1R	MYC	9606.ENSP00000286301	9606.ENSP00000478887	0	0	0	0	0.083	0	0	0.474	0.497
CSF1R	HRAS	9606.ENSP00000286301	9606.ENSP00000407586	0	0	0	0	0.055	0.071	0	0.483	0.506
CSF1R	SMARCB1	9606.ENSP00000286301	9606.ENSP00000340883	0	0	0	0	0.074	0	0	0.49	0.507
CSF1R	PTEN	9606.ENSP00000286301	9606.ENSP00000361021	0	0	0	0	0.05	0.063	0	0.499	0.515
CSF1R	NOTCH1	9606.ENSP00000286301	9606.ENSP00000498587	0	0	0	0	0.081	0	0	0.494	0.515
CSF1R	IKZF1	9606.ENSP00000286301	9606.ENSP00000331614	0	0	0	0	0.216	0.052	0	0.405	0.519
CSF1R	ABL1	9606.ENSP00000286301	9606.ENSP00000361423	0	0	0	0.604	0.055	0.074	0	0.504	0.528
CSF1R	NRAS	9606.ENSP00000286301	9606.ENSP00000358548	0	0	0	0	0.055	0.071	0	0.508	0.53
CSF1R	NTRK1	9606.ENSP00000286301	9606.ENSP00000431418	0	0	0	0.627	0.054	0.074	0	0.508	0.531
CSF1R	PDCD1	9606.ENSP00000286301	9606.ENSP00000335062	0	0	0	0	0.06	0	0	0.522	0.531
CSF1R	NPM1	9606.ENSP00000286301	9606.ENSP00000296930	0	0	0	0	0.047	0.168	0	0.493	0.563
CSF1R	PAX5	9606.ENSP00000286301	9606.ENSP00000350844	0	0	0	0	0	0	0	0.565	0.565
CSF1R	SOCS1	9606.ENSP00000286301	9606.ENSP00000496577	0	0	0	0	0.047	0.424	0	0.314	0.59
CSF1R	IL7R	9606.ENSP00000286301	9606.ENSP00000306157	0	0	0	0	0.188	0	0	0.518	0.593
CSF1R	CTLA4	9606.ENSP00000286301	9606.ENSP00000497102	0	0	0	0	0.06	0	0	0.593	0.601
CSF1R	AKT1	9606.ENSP00000286301	9606.ENSP00000451828	0	0	0	0	0.076	0.074	0	0.575	0.604
CSF1R	PIK3CB	9606.ENSP00000286301	9606.ENSP00000501150	0	0	0	0	0.106	0.087	0.5	0.252	0.654
CSF1R	IL10	9606.ENSP00000286301	9606.ENSP00000412237	0	0	0	0	0.069	0	0	0.651	0.662
CSF1R	CD274	9606.ENSP00000286301	9606.ENSP00000370989	0	0	0	0	0.107	0	0	0.647	0.671
CSF1R	TGFBR2	9606.ENSP00000286301	9606.ENSP00000351905	0	0	0.23	0	0.147	0.074	0	0.541	0.683
CSF1R	YES1	9606.ENSP00000286301	9606.ENSP00000462468	0	0	0	0.682	0.088	0.357	0.5	0.084	0.695
CSF1R	IRS1	9606.ENSP00000286301	9606.ENSP00000304895	0	0	0	0	0	0	0.65	0.17	0.697
CSF1R	CRKL	9606.ENSP00000286301	9606.ENSP00000346300	0	0	0	0	0	0.091	0.65	0.158	0.708
CSF1R	IGF2	9606.ENSP00000286301	9606.ENSP00000391826	0	0	0	0	0	0	0.65	0.245	0.724
CSF1R	FGF19	9606.ENSP00000286301	9606.ENSP00000294312	0	0	0	0	0	0.168	0.65	0.145	0.729
CSF1R	PIK3CG	9606.ENSP00000286301	9606.ENSP00000419260	0	0	0	0	0.14	0.087	0.5	0.455	0.757
CSF1R	FGF3	9606.ENSP00000286301	9606.ENSP00000334122	0	0	0	0	0.044	0.168	0.65	0.371	0.801
CSF1R	IGF1	9606.ENSP00000286301	9606.ENSP00000376637	0	0	0	0	0.086	0	0.65	0.47	0.815
CSF1R	SRC	9606.ENSP00000286301	9606.ENSP00000362680	0	0	0	0.684	0.104	0.357	0.5	0.488	0.833
CSF1R	PTPN11	9606.ENSP00000286301	9606.ENSP00000489597	0	0	0	0	0.14	0.051	0.5	0.693	0.858
CSF1R	PIK3R1	9606.ENSP00000286301	9606.ENSP00000428056	0	0	0	0	0.072	0.696	0.5	0.532	0.925
CSF1R	RUNX1	9606.ENSP00000286301	9606.ENSP00000300305	0	0	0	0	0.09	0.423	0.9	0.728	0.983
CTCF	MAPK1	9606.ENSP00000494538	9606.ENSP00000215832	0	0	0	0	0.074	0.099	0	0.37	0.428
CTCF	STAG2	9606.ENSP00000494538	9606.ENSP00000218089	0	0	0	0	0.185	0.602	0	0.952	0.983
CTCF	MYOD1	9606.ENSP00000494538	9606.ENSP00000250003	0	0	0	0	0	0.044	0	0.402	0.404
CTCF	FOXA1	9606.ENSP00000494538	9606.ENSP00000250448	0	0	0	0	0	0.045	0	0.771	0.772
CTCF	RARA	9606.ENSP00000494538	9606.ENSP00000254066	0	0	0	0	0.049	0.067	0.5	0.31	0.652
CTCF	KRAS	9606.ENSP00000494538	9606.ENSP00000256078	0	0	0	0	0.073	0.169	0	0.356	0.461
CTCF	KMT2C	9606.ENSP00000494538	9606.ENSP00000262189	0	0	0	0	0.122	0.055	0.5	0.356	0.697
CTCF	CREBBP	9606.ENSP00000494538	9606.ENSP00000262367	0	0	0	0	0.166	0.093	0	0.579	0.653
CTCF	EP300	9606.ENSP00000494538	9606.ENSP00000263253	0	0	0	0	0.223	0.33	0.8	0.654	0.959
CTCF	BRD4	9606.ENSP00000494538	9606.ENSP00000263377	0	0	0	0	0.12	0.305	0	0.588	0.726
CTCF	DNMT3A	9606.ENSP00000494538	9606.ENSP00000264709	0	0	0	0	0.058	0.066	0	0.586	0.604
CTCF	NCOR1	9606.ENSP00000494538	9606.ENSP00000268712	0	0	0	0	0.178	0.125	0.8	0.378	0.898
CTCF	TP53	9606.ENSP00000494538	9606.ENSP00000269305	0	0	0	0	0.07	0.046	0	0.824	0.83
CTCF	MYCN	9606.ENSP00000494538	9606.ENSP00000281043	0	0	0	0	0	0.186	0	0.453	0.536
CTCF	ERCC3	9606.ENSP00000494538	9606.ENSP00000285398	0	0	0	0	0.134	0	0	0.482	0.532
CTCF	H2BC5	9606.ENSP00000494538	9606.ENSP00000289316	0	0	0	0	0	0.099	0.5	0.203	0.609
CTCF	NPM1	9606.ENSP00000494538	9606.ENSP00000296930	0	0	0	0	0.097	0.714	0	0.913	0.975
CTCF	RUNX1	9606.ENSP00000494538	9606.ENSP00000300305	0	0	0	0	0	0.067	0	0.551	0.564
CTCF	KMT2D	9606.ENSP00000494538	9606.ENSP00000301067	0	0	0	0	0.111	0.055	0.5	0.313	0.673
CTCF	TERT	9606.ENSP00000494538	9606.ENSP00000309572	0	0	0	0	0	0.045	0	0.461	0.464
CTCF	SUZ12	9606.ENSP00000494538	9606.ENSP00000316578	0	0	0	0	0.264	0.651	0.5	0.911	0.987
CTCF	EZH2	9606.ENSP00000494538	9606.ENSP00000320147	0	0	0	0	0.085	0.269	0.5	0.778	0.916
CTCF	ARID1A	9606.ENSP00000494538	9606.ENSP00000320485	0	0	0	0	0.106	0.306	0	0.475	0.646
CTCF	SOX2	9606.ENSP00000494538	9606.ENSP00000323588	0	0	0	0	0	0.125	0	0.745	0.768
CTCF	DNMT3B	9606.ENSP00000494538	9606.ENSP00000328547	0	0	0	0	0	0	0	0.529	0.529
CTCF	IKZF1	9606.ENSP00000494538	9606.ENSP00000331614	0	0	0	0.582	0.042	0	0	0.471	0.471
CTCF	SMAD3	9606.ENSP00000494538	9606.ENSP00000332973	0	0	0	0	0.049	0.314	0	0.579	0.702
CTCF	EED	9606.ENSP00000494538	9606.ENSP00000338186	0	0	0	0	0.155	0.102	0.5	0.325	0.709
CTCF	H3-5	9606.ENSP00000494538	9606.ENSP00000339835	0	0	0	0	0.055	0.099	0	0.675	0.699
CTCF	SMARCB1	9606.ENSP00000494538	9606.ENSP00000340883	0	0	0	0	0.083	0.091	0	0.36	0.419
CTCF	SMAD4	9606.ENSP00000494538	9606.ENSP00000341551	0	0	0	0	0.123	0.067	0	0.611	0.654
CTCF	SMARCA4	9606.ENSP00000494538	9606.ENSP00000343896	0	0	0	0	0.138	0.329	0	0.582	0.738
CTCF	GATA2	9606.ENSP00000494538	9606.ENSP00000345681	0	0	0	0	0	0.091	0	0.52	0.545
CTCF	PAX5	9606.ENSP00000494538	9606.ENSP00000350844	0	0	0	0	0	0.047	0	0.553	0.555
CTCF	NF1	9606.ENSP00000494538	9606.ENSP00000351015	0	0	0	0	0.042	0.045	0	0.645	0.647
CTCF	H3C12	9606.ENSP00000494538	9606.ENSP00000352252	0	0	0	0	0.069	0.132	0.5	0.677	0.852
CTCF	DNMT1	9606.ENSP00000494538	9606.ENSP00000352516	0	0	0	0	0.143	0.071	0	0.744	0.778
CTCF	TOP1	9606.ENSP00000494538	9606.ENSP00000354522	0	0	0	0	0.186	0.052	0	0.549	0.622
CTCF	PARP1	9606.ENSP00000494538	9606.ENSP00000355759	0	0	0	0	0.059	0.688	0	0.762	0.924
CTCF	JUN	9606.ENSP00000494538	9606.ENSP00000360266	0	0	0	0	0.102	0.091	0	0.48	0.539
CTCF	PTEN	9606.ENSP00000494538	9606.ENSP00000361021	0	0	0	0	0.062	0.067	0	0.379	0.409
CTCF	ATRX	9606.ENSP00000494538	9606.ENSP00000362441	0	0	0	0	0.075	0.102	0	0.584	0.625
CTCF	TET1	9606.ENSP00000494538	9606.ENSP00000362748	0	0	0	0	0.042	0	0	0.524	0.524
CTCF	MED12	9606.ENSP00000494538	9606.ENSP00000363193	0	0	0	0	0.155	0.068	0	0.476	0.551
CTCF	MDC1	9606.ENSP00000494538	9606.ENSP00000365588	0	0	0	0	0.067	0.314	0	0.182	0.43
CTCF	GATA1	9606.ENSP00000494538	9606.ENSP00000365858	0	0	0	0	0	0.091	0	0.598	0.619
CTCF	KDM6A	9606.ENSP00000494538	9606.ENSP00000367203	0	0	0	0	0.099	0.117	0.5	0.381	0.721
CTCF	GATA3	9606.ENSP00000494538	9606.ENSP00000368632	0	0	0	0	0.044	0.121	0	0.618	0.651
CTCF	BRCA2	9606.ENSP00000494538	9606.ENSP00000369497	0	0	0	0	0.044	0	0	0.676	0.677
CTCF	IRF4	9606.ENSP00000494538	9606.ENSP00000370343	0	0	0	0	0	0.096	0	0.403	0.437
CTCF	PBRM1	9606.ENSP00000494538	9606.ENSP00000386593	0	0	0	0	0.16	0.057	0	0.304	0.401
CTCF	SETD2	9606.ENSP00000494538	9606.ENSP00000386759	0	0	0	0	0.183	0.095	0	0.334	0.465
CTCF	IGF2	9606.ENSP00000494538	9606.ENSP00000391826	0	0	0	0	0	0	0	0.935	0.935
CTCF	FGFR1	9606.ENSP00000494538	9606.ENSP00000393312	0	0	0	0	0	0.064	0	0.473	0.486
CTCF	NSD1	9606.ENSP00000494538	9606.ENSP00000395929	0	0	0	0	0.092	0.095	0	0.456	0.514
CTCF	ESR1	9606.ENSP00000494538	9606.ENSP00000405330	0	0	0	0	0	0.067	0	0.709	0.717
CTCF	CDKN2A	9606.ENSP00000494538	9606.ENSP00000418915	0	0	0	0	0.042	0.091	0	0.783	0.794
CTCF	BRCA1	9606.ENSP00000494538	9606.ENSP00000418960	0	0	0	0	0.049	0.047	0	0.435	0.443
CTCF	KMT2A	9606.ENSP00000494538	9606.ENSP00000436786	0	0	0	0	0.106	0.095	0	0.348	0.426
CTCF	TET2	9606.ENSP00000494538	9606.ENSP00000442788	0	0	0	0	0	0	0	0.515	0.515
CTCF	FBXW7	9606.ENSP00000494538	9606.ENSP00000474725	0	0	0	0	0.049	0.319	0	0.264	0.482
CTCF	MYC	9606.ENSP00000494538	9606.ENSP00000478887	0	0	0	0	0	0.045	0	0.762	0.763
CTCF	ARID1B	9606.ENSP00000494538	9606.ENSP00000490491	0	0	0	0	0.055	0.06	0	0.466	0.484
CTCF	RAD51	9606.ENSP00000494538	9606.ENSP00000493712	0	0	0	0	0.044	0.312	0	0.513	0.652
CTCF	CTNNB1	9606.ENSP00000494538	9606.ENSP00000495360	0	0	0	0	0.042	0.069	0.098	0.401	0.453
CTLA4	HGF	9606.ENSP00000497102	9606.ENSP00000222390	0	0	0	0	0.042	0	0	0.419	0.42
CTLA4	MLH1	9606.ENSP00000497102	9606.ENSP00000231790	0	0	0	0	0	0	0	0.431	0.431
CTLA4	MSH2	9606.ENSP00000497102	9606.ENSP00000233146	0	0	0	0	0	0	0	0.433	0.433
CTLA4	MSH6	9606.ENSP00000497102	9606.ENSP00000234420	0	0	0	0	0	0	0	0.419	0.418
CTLA4	FLT3	9606.ENSP00000497102	9606.ENSP00000241453	0	0	0	0	0.049	0	0	0.417	0.421
CTLA4	KRAS	9606.ENSP00000497102	9606.ENSP00000256078	0	0	0	0	0.086	0	0	0.607	0.625
CTLA4	CDK4	9606.ENSP00000497102	9606.ENSP00000257904	0	0	0	0	0	0	0	0.448	0.448
CTLA4	CDH1	9606.ENSP00000497102	9606.ENSP00000261769	0	0	0	0	0	0	0	0.415	0.414
CTLA4	BRD4	9606.ENSP00000497102	9606.ENSP00000263377	0	0	0	0	0	0	0	0.482	0.482
CTLA4	EPCAM	9606.ENSP00000497102	9606.ENSP00000263735	0	0	0	0	0	0	0	0.479	0.479
CTLA4	KDR	9606.ENSP00000497102	9606.ENSP00000263923	0	0	0	0	0	0	0	0.507	0.507
CTLA4	PIK3CA	9606.ENSP00000497102	9606.ENSP00000263967	0	0	0	0	0.057	0	0	0.479	0.487
CTLA4	PMS2	9606.ENSP00000497102	9606.ENSP00000265849	0	0	0	0	0	0	0	0.4	0.4
CTLA4	TP53	9606.ENSP00000497102	9606.ENSP00000269305	0	0	0	0	0.106	0	0	0.623	0.648
CTLA4	ERBB2	9606.ENSP00000497102	9606.ENSP00000269571	0	0	0	0	0	0	0	0.693	0.693
CTLA4	EGFR	9606.ENSP00000497102	9606.ENSP00000275493	0	0	0	0	0	0	0	0.697	0.697
CTLA4	ATM	9606.ENSP00000497102	9606.ENSP00000278616	0	0	0	0	0.093	0	0	0.413	0.445
CTLA4	FLT1	9606.ENSP00000497102	9606.ENSP00000282397	0	0	0	0	0.045	0	0	0.431	0.433
CTLA4	CSF1R	9606.ENSP00000497102	9606.ENSP00000286301	0	0	0	0	0.06	0	0	0.593	0.601
CTLA4	KIT	9606.ENSP00000497102	9606.ENSP00000288135	0	0	0	0	0	0.322	0	0.545	0.678
CTLA4	RUNX1	9606.ENSP00000497102	9606.ENSP00000300305	0	0	0	0	0.048	0.086	0.75	0.368	0.844
CTLA4	AXL	9606.ENSP00000497102	9606.ENSP00000301178	0	0	0	0	0	0	0	0.434	0.434
CTLA4	IL7R	9606.ENSP00000497102	9606.ENSP00000306157	0	0	0	0	0.176	0	0	0.733	0.771
CTLA4	TERT	9606.ENSP00000497102	9606.ENSP00000309572	0	0	0	0	0	0	0	0.435	0.435
CTLA4	MET	9606.ENSP00000497102	9606.ENSP00000317272	0	0	0	0	0	0	0	0.471	0.471
CTLA4	CD276	9606.ENSP00000497102	9606.ENSP00000320084	0	0	0	0	0	0	0	0.985	0.985
CTLA4	EZH2	9606.ENSP00000497102	9606.ENSP00000320147	0	0	0	0	0.056	0	0	0.434	0.442
CTLA4	POLE	9606.ENSP00000497102	9606.ENSP00000322570	0	0	0	0	0	0	0	0.446	0.446
CTLA4	PPP2R1A	9606.ENSP00000497102	9606.ENSP00000324804	0	0	0	0	0	0	0.5	0.098	0.53
CTLA4	STK11	9606.ENSP00000497102	9606.ENSP00000324856	0	0	0	0	0.06	0	0	0.394	0.406
CTLA4	IKZF1	9606.ENSP00000497102	9606.ENSP00000331614	0	0	0	0	0.124	0	0	0.42	0.47
CTLA4	SMAD3	9606.ENSP00000497102	9606.ENSP00000332973	0	0	0	0	0.057	0	0	0.592	0.599
CTLA4	PDCD1	9606.ENSP00000497102	9606.ENSP00000335062	0	0	0	0	0.269	0	0	0.99	0.992
CTLA4	ICOSLG	9606.ENSP00000497102	9606.ENSP00000339477	0	0	0	0	0.08	0	0	0.992	0.992
CTLA4	RET	9606.ENSP00000497102	9606.ENSP00000347942	0	0	0	0	0	0	0	0.43	0.43
CTLA4	TNFRSF14	9606.ENSP00000497102	9606.ENSP00000347948	0	0	0	0	0.108	0	0	0.794	0.809
CTLA4	NF1	9606.ENSP00000497102	9606.ENSP00000351015	0	0	0	0	0.06	0	0	0.4	0.411
CTLA4	TGFBR2	9606.ENSP00000497102	9606.ENSP00000351905	0	0	0	0	0.042	0	0	0.687	0.687
CTLA4	DNMT1	9606.ENSP00000497102	9606.ENSP00000352516	0	0	0	0	0.056	0	0	0.398	0.407
CTLA4	MTOR	9606.ENSP00000497102	9606.ENSP00000354558	0	0	0	0	0.055	0	0	0.571	0.577
CTLA4	PARP1	9606.ENSP00000497102	9606.ENSP00000355759	0	0	0	0	0	0	0	0.477	0.477
CTLA4	IFNGR1	9606.ENSP00000497102	9606.ENSP00000356713	0	0	0	0	0	0	0	0.586	0.586
CTLA4	ROS1	9606.ENSP00000497102	9606.ENSP00000357494	0	0	0	0	0.042	0	0	0.419	0.419
CTLA4	PRDM1	9606.ENSP00000497102	9606.ENSP00000358092	0	0	0	0	0.172	0	0	0.571	0.63
CTLA4	VTCN1	9606.ENSP00000497102	9606.ENSP00000358470	0	0	0	0	0	0	0	0.953	0.953
CTLA4	NRAS	9606.ENSP00000497102	9606.ENSP00000358548	0	0	0	0	0.084	0	0	0.571	0.59
CTLA4	SH2D1A	9606.ENSP00000497102	9606.ENSP00000360181	0	0	0	0	0.286	0	0	0.356	0.521
CTLA4	JUN	9606.ENSP00000497102	9606.ENSP00000360266	0	0	0	0	0.043	0	0	0.42	0.421
CTLA4	PTEN	9606.ENSP00000497102	9606.ENSP00000361021	0	0	0	0	0.064	0	0	0.597	0.607
CTLA4	SRC	9606.ENSP00000497102	9606.ENSP00000362680	0	0	0	0	0.057	0	0.5	0.474	0.73
CTLA4	BCL2L1	9606.ENSP00000497102	9606.ENSP00000365230	0	0	0	0	0	0	0	0.447	0.447
CTLA4	PIK3CD	9606.ENSP00000497102	9606.ENSP00000366563	0	0	0	0	0.069	0	0	0.4	0.418
CTLA4	GATA3	9606.ENSP00000497102	9606.ENSP00000368632	0	0	0	0	0.106	0	0	0.727	0.745
CTLA4	BRCA2	9606.ENSP00000497102	9606.ENSP00000369497	0	0	0	0	0.048	0	0	0.417	0.421
CTLA4	IRF4	9606.ENSP00000497102	9606.ENSP00000370343	0	0	0	0	0.274	0	0	0.546	0.657
CTLA4	CD274	9606.ENSP00000497102	9606.ENSP00000370989	0	0	0	0	0.091	0.405	0	0.999	0.999
